submission_id,is_training,trial_id,comments,languages,trial_type,pc_prag_analysis,rating_adopt,inferred_goal_strength,is_critical,sentence_after,prolific_session_id,context,experiment_end_time,rating_g,marker,trial_key,age,g_implied_analysis,question_adopt,pc_prag,display_order,scale_step,scale_min,trial_index,item_id,education,scale_max,topic,list_num,g_implied,adoption_likelihood,sentence_before,condition_index,prolific_pid,marker_assignment_source,experiment_duration,is_filler,prolific_study_id,rt,question_goal,recommended_action,responseTime,experiment_start_time
3629,false,106,,deutsch,filler,filler,73,55,false,die Konzentrationsfähigkeit.,69ad2eb43baecd589542f129,"Dein/e Gesprächspartner/in spricht mit dir. Du hast erwähnt, dass du dich nachmittags immer schlapp und unkonzentriert fühlst.",1772957687098,55,soviel ich weiß,filler-106-filler-list0,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,9,1,0,9,106,Abitur,100,trinken,0,,73,Genügend Wasser zu trinken verbessert,,69307c32b631c5e95120674d,random_filler,314555,true,69aca37e417992637b6ed8da,14993,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter ein Glas Wasser trinken,14992,1772957372543
3629,false,7,,deutsch,critical,high,61,83,true,das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,69ad2eb43baecd589542f129,Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.,1772957687098,83,ja,critical-7-c2-list0,26,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,10,1,0,10,7,Abitur,100,sport,0,low,61,Regelmäßige körperliche Bewegung senkt,2,69307c32b631c5e95120674d,comprehension_marker_assignment_balanced.csv,314555,false,69aca37e417992637b6ed8da,13220,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig Sport in deinen Alltag integrieren,13220,1772957372543
3629,false,105,,deutsch,filler,filler,92,95,false,der mentalen Gesundheit gut.,69ad2eb43baecd589542f129,Dein/e Gesprächspartner/in spricht mit dir über Arbeit und Erholung. Du arbeitest seit Monaten ohne Urlaub durch und bist erschöpft.,1772957687098,95,bekanntlich,filler-105-filler-list0,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,11,1,0,11,105,Abitur,100,urlaub,0,,92,Regelmäßige Auszeiten tun,,69307c32b631c5e95120674d,random_filler,314555,true,69aca37e417992637b6ed8da,17692,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dieses Jahr endlich Urlaub nehmen,17691,1772957372543
3629,false,102,,deutsch,filler,filler,69,99,false,gutes Licht die Augen.,69ad2eb43baecd589542f129,Dein/e Gesprächspartner/in spricht mit dir über Lesegewohnheiten. Du hast dich über Kopfschmerzen beim Lesen beklagt.,1772957687098,99,ja,filler-102-filler-list0,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,12,1,0,12,102,Abitur,100,leselicht,0,,69,Beim Lesen schont,,69307c32b631c5e95120674d,random_filler,314555,true,69aca37e417992637b6ed8da,12640,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dir eine bessere Leselampe anschaffen,12639,1772957372543
3629,false,103,,deutsch,filler,filler,66,61,false,im Vergleich zu Fertiggerichten Geld.,69ad2eb43baecd589542f129,"Dein/e Gesprächspartner/in spricht mit dir über den Ernährungsalltag. Du hast erwähnt, dass dein Geld für Essen kaum reicht.",1772957687098,61,soviel ich weiß,filler-103-filler-list0,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,13,1,0,13,103,Abitur,100,kochen,0,,66,Frisch Kochen spart,,69307c32b631c5e95120674d,random_filler,314555,true,69aca37e417992637b6ed8da,11841,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter selbst kochen,11841,1772957372543
3629,false,104,,deutsch,filler,filler,58,90,false,"vielen Menschen, wach zu werden.",69ad2eb43baecd589542f129,"Dein/e Gesprächspartner/in spricht mit dir an der Kaffeemaschine im Büro. Du hast erzählt, dass du morgens immer sehr müde bist.",1772957687098,90,bekanntlich,filler-104-filler-list0,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,14,1,0,14,104,Abitur,100,kaffee,0,,58,Ein Kaffee am Morgen hilft,,69307c32b631c5e95120674d,random_filler,314555,true,69aca37e417992637b6ed8da,10384,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",morgens eine kleine Kaffeepause einplanen,10384,1772957372543
3629,false,2,,deutsch,critical,low,93,89,true,die Gesundheit.,69ad2eb43baecd589542f129,"Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772957687098,89,bekanntlich,critical-2-c1-list0,26,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,15,1,0,15,2,Abitur,100,ernaehrung,0,high,93,Eine überwiegend pflanzliche Ernährung fördert,1,69307c32b631c5e95120674d,comprehension_marker_assignment_balanced.csv,314555,false,69aca37e417992637b6ed8da,13863,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",mehr pflanzliche Lebensmittel in deinen Alltag einbauen,13863,1772957372543
3629,false,4,,deutsch,critical,high,82,86,true,in der heutigen Arbeitswelt unverzichtbar.,69ad2eb43baecd589542f129,Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.,1772957687098,86,bekanntlich,critical-4-c3-list0,26,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,16,1,0,16,4,Abitur,100,digitalisierung,0,high,82,Digitale Kompetenzen sind,3,69307c32b631c5e95120674d,comprehension_marker_assignment_balanced.csv,314555,false,69aca37e417992637b6ed8da,10420,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig digitale Weiterbildungsangebote nutzen,10420,1772957372543
3630,true,training,,Deutsch,training,low,65,76,false,"im Arbeitsalltag, konzentriert zu bleiben.",69ad2efb6e7971634050867d,"Stell dir vor, ein Freund spricht mit dir über den Arbeitsalltag. In eurem Umfeld sehen die meisten das ähnlich: regelmäßige Pausen helfen dabei, sich besser zu konzentrieren.",1772957986955,76,ja,training,37,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,0,1,0,0,training,Abitur,100,training,1,high,65,Regelmäßige Pausen helfen,,5dc12924d362410a4ad6d8dd,manual_training,457213,false,69aca37e417992637b6ed8da,61556,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",heute bewusst kurze Pausen einplanen,37211,1772957529742
3630,false,101,,Deutsch,filler,filler,0,100,false,für Reisen innerhalb Deutschlands sehr praktisch.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir über Reisemöglichkeiten in Deutschland. Ihr überlegt, wie man umweltfreundlich von München nach Hamburg kommen kann.",1772957986955,100,bekanntlich,filler-101-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,1,1,0,1,101,Abitur,100,bahn,1,,0,Der Zug ist,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,37080,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",häufiger mit der Bahn reisen,37080,1772957529742
3630,false,3,,Deutsch,critical,high,52,100,true,den Stadtverkehr erheblich.,69ad2efb6e7971634050867d,Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.,1772957986955,100,ja,critical-3-c3-list1,37,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,2,1,0,2,3,Abitur,100,stadtverkehr,1,high,52,Ein ausgebautes Nahverkehrsnetz entlastet,3,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,40137,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",häufiger auf öffentliche Verkehrsmittel umsteigen,40137,1772957529742
3630,false,4,,Deutsch,critical,low,51,99,true,in der heutigen Arbeitswelt unverzichtbar.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass digitale Kompetenzen in der heutigen Arbeitswelt unverzichtbar sind.",1772957986955,99,ja,critical-4-c0-list1,37,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,3,1,0,3,4,Abitur,100,digitalisierung,1,low,51,Digitale Kompetenzen sind,0,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,23991,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig digitale Weiterbildungsangebote nutzen,23991,1772957529742
3630,false,8,,Deutsch,critical,low,49,100,true,die regionale Wirtschaft nachhaltig.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass der Einkauf bei lokalen Händlern die regionale Wirtschaft nachhaltig stärkt.",1772957986955,100,soviel ich weiß,critical-8-c0-list1,37,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,4,1,0,4,8,Abitur,100,lokalkauf,1,low,49,Der Einkauf bei lokalen Händlern stärkt,0,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,18984,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter bei lokalen Geschäften einkaufen,18984,1772957529742
3630,false,1,,Deutsch,critical,low,0,100,true,durch menschliche Aktivitäten verursacht.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass der Klimawandel durch menschliche Aktivitäten verursacht wird.",1772957986955,100,bekanntlich,critical-1-c1-list1,37,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,5,1,0,5,1,Abitur,100,klimawandel,1,high,0,Der Klimawandel wird,1,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,25088,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf Flugreisen verzichten,25088,1772957529742
3630,false,104,,Deutsch,filler,filler,0,81,false,"vielen Menschen, wach zu werden.",69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir an der Kaffeemaschine im Büro. Du hast erzählt, dass du morgens immer sehr müde bist.",1772957986955,81,ja,filler-104-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,6,1,0,6,104,Abitur,100,kaffee,1,,0,Ein Kaffee am Morgen hilft,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,20288,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",morgens eine kleine Kaffeepause einplanen,20288,1772957529742
3630,false,103,,Deutsch,filler,filler,0,50,false,im Vergleich zu Fertiggerichten Geld.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir über den Ernährungsalltag. Du hast erwähnt, dass dein Geld für Essen kaum reicht.",1772957986955,50,ja,filler-103-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,7,1,0,7,103,Abitur,100,kochen,1,,0,Frisch Kochen spart,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,17055,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter selbst kochen,17056,1772957529742
3630,false,107,,Deutsch,filler,filler,90,84,false,die Luftqualität merklich.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir in eurem schlecht belüfteten Großraumbüro. Du hast erwähnt, dass du dich dort häufig unwohl fühlst.",1772957986955,84,soviel ich weiß,filler-107-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,8,1,0,8,107,Abitur,100,frischluft,1,,90,Regelmäßiges Lüften verbessert,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,19519,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dein Büro öfter lüften,19519,1772957529742
3630,false,108,,Deutsch,filler,filler,99,95,false,auf Dauer das Gehör.,69ad2efb6e7971634050867d,Dein/e Gesprächspartner/in spricht mit dir über Hörgewohnheiten. Du hörst ständig mit voller Lautstärke Musik über Kopfhörer.,1772957986955,95,ja,filler-108-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,9,1,0,9,108,Abitur,100,laerm,1,,99,Laute Musik in Kopfhörern schädigt,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,18672,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",die Lautstärke beim Musikhören reduzieren,18673,1772957529742
3630,false,6,,Deutsch,critical,high,29,100,true,den Meeresökosystemen erheblich.,69ad2efb6e7971634050867d,Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.,1772957986955,100,ja,critical-6-c2-list1,37,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,10,1,0,10,6,Abitur,100,plastik,1,low,29,Einwegplastik schadet,2,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,17751,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",konsequent auf Einwegplastik verzichten,17751,1772957529742
3630,false,102,,Deutsch,filler,filler,57,50,false,gutes Licht die Augen.,69ad2efb6e7971634050867d,Dein/e Gesprächspartner/in spricht mit dir über Lesegewohnheiten. Du hast dich über Kopfschmerzen beim Lesen beklagt.,1772957986955,50,bekanntlich,filler-102-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,11,1,0,11,102,Abitur,100,leselicht,1,,57,Beim Lesen schont,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,18633,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dir eine bessere Leselampe anschaffen,18633,1772957529742
3630,false,5,,Deutsch,critical,low,95,85,true,entscheidend für die kognitive Leistungsfähigkeit.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772957986955,85,bekanntlich,critical-5-c1-list1,37,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,12,1,0,12,5,Abitur,100,schlaf,1,high,95,Ausreichend Schlaf ist,1,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,39120,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf feste Schlafzeiten achten,39121,1772957529742
3630,false,7,,Deutsch,critical,high,0,53,true,das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,69ad2efb6e7971634050867d,Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.,1772957986955,53,bekanntlich,critical-7-c3-list1,37,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,13,1,0,13,7,Abitur,100,sport,1,high,0,Regelmäßige körperliche Bewegung senkt,3,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,18694,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig Sport in deinen Alltag integrieren,18694,1772957529742
3630,false,106,,Deutsch,filler,filler,61,84,false,die Konzentrationsfähigkeit.,69ad2efb6e7971634050867d,"Dein/e Gesprächspartner/in spricht mit dir. Du hast erwähnt, dass du dich nachmittags immer schlapp und unkonzentriert fühlst.",1772957986955,84,soviel ich weiß,filler-106-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,14,1,0,14,106,Abitur,100,trinken,1,,61,Genügend Wasser zu trinken verbessert,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,15344,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter ein Glas Wasser trinken,15343,1772957529742
3630,false,105,,Deutsch,filler,filler,97,100,false,der mentalen Gesundheit gut.,69ad2efb6e7971634050867d,Dein/e Gesprächspartner/in spricht mit dir über Arbeit und Erholung. Du arbeitest seit Monaten ohne Urlaub durch und bist erschöpft.,1772957986955,100,ja,filler-105-filler-list1,37,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,15,1,0,15,105,Abitur,100,urlaub,1,,97,Regelmäßige Auszeiten tun,,5dc12924d362410a4ad6d8dd,random_filler,457213,true,69aca37e417992637b6ed8da,17617,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dieses Jahr endlich Urlaub nehmen,17617,1772957529742
3630,false,2,,Deutsch,critical,high,34,81,true,die Gesundheit.,69ad2efb6e7971634050867d,Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.,1772957986955,81,soviel ich weiß,critical-2-c2-list1,37,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,16,1,0,16,2,Abitur,100,ernaehrung,1,low,34,Eine überwiegend pflanzliche Ernährung fördert,2,5dc12924d362410a4ad6d8dd,comprehension_marker_assignment_balanced.csv,457213,false,69aca37e417992637b6ed8da,31040,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",mehr pflanzliche Lebensmittel in deinen Alltag einbauen,31040,1772957529742
3631,true,training,,Deutsch,training,low,71,36,false,"im Arbeitsalltag, konzentriert zu bleiben.",69ad2cb1f6d44a33f26e456d,"Stell dir vor, ein Freund spricht mit dir über den Arbeitsalltag. In eurem Umfeld sehen die meisten das ähnlich: regelmäßige Pausen helfen dabei, sich besser zu konzentrieren.",1772958040724,36,ja,training,36,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,0,1,0,0,training,Abitur,100,training,0,high,71,Regelmäßige Pausen helfen,,6914d4778fed31da9478c2cd,manual_training,649463,false,69aca37e417992637b6ed8da,98632,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",heute bewusst kurze Pausen einplanen,79759,1772957391261
3631,false,104,,Deutsch,filler,filler,72,64,false,"vielen Menschen, wach zu werden.",69ad2cb1f6d44a33f26e456d,"Dein/e Gesprächspartner/in spricht mit dir an der Kaffeemaschine im Büro. Du hast erzählt, dass du morgens immer sehr müde bist.",1772958040724,64,bekanntlich,filler-104-filler-list0,36,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,1,1,0,1,104,Abitur,100,kaffee,0,,72,Ein Kaffee am Morgen hilft,,6914d4778fed31da9478c2cd,random_filler,649463,true,69aca37e417992637b6ed8da,127991,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",morgens eine kleine Kaffeepause einplanen,127992,1772957391261
3631,false,4,,Deutsch,critical,high,67,32,true,in der heutigen Arbeitswelt unverzichtbar.,69ad2cb1f6d44a33f26e456d,Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.,1772958040724,32,bekanntlich,critical-4-c3-list0,36,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,2,1,0,2,4,Abitur,100,digitalisierung,0,high,67,Digitale Kompetenzen sind,3,6914d4778fed31da9478c2cd,comprehension_marker_assignment_balanced.csv,649463,false,69aca37e417992637b6ed8da,21167,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig digitale Weiterbildungsangebote nutzen,21167,1772957391261
3631,false,6,,Deutsch,critical,low,80,64,true,den Meeresökosystemen erheblich.,69ad2cb1f6d44a33f26e456d,"Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass Einwegplastik den Meeresökosystemen erheblich schadet.",1772958040724,64,bekanntlich,critical-6-c1-list0,36,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,3,1,0,3,6,Abitur,100,plastik,0,high,80,Einwegplastik schadet,1,6914d4778fed31da9478c2cd,comprehension_marker_assignment_balanced.csv,649463,false,69aca37e417992637b6ed8da,165022,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",konsequent auf Einwegplastik verzichten,165022,1772957391261
3631,false,101,,Deutsch,filler,filler,83,65,false,für Reisen innerhalb Deutschlands sehr praktisch.,69ad2cb1f6d44a33f26e456d,"Dein/e Gesprächspartner/in spricht mit dir über Reisemöglichkeiten in Deutschland. Ihr überlegt, wie man umweltfreundlich von München nach Hamburg kommen kann.",1772958040724,65,ja,filler-101-filler-list0,36,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,4,1,0,4,101,Abitur,100,bahn,0,,83,Der Zug ist,,6914d4778fed31da9478c2cd,random_filler,649463,true,69aca37e417992637b6ed8da,13436,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",häufiger mit der Bahn reisen,13436,1772957391261
3631,false,8,,Deutsch,critical,high,70,55,true,die regionale Wirtschaft nachhaltig.,69ad2cb1f6d44a33f26e456d,Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.,1772958040724,55,soviel ich weiß,critical-8-c3-list0,36,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,5,1,0,5,8,Abitur,100,lokalkauf,0,high,70,Der Einkauf bei lokalen Händlern stärkt,3,6914d4778fed31da9478c2cd,comprehension_marker_assignment_balanced.csv,649463,false,69aca37e417992637b6ed8da,35836,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter bei lokalen Geschäften einkaufen,35836,1772957391261
3631,false,108,,Deutsch,filler,filler,18,67,false,auf Dauer das Gehör.,69ad2cb1f6d44a33f26e456d,Dein/e Gesprächspartner/in spricht mit dir über Hörgewohnheiten. Du hörst ständig mit voller Lautstärke Musik über Kopfhörer.,1772958040724,67,soviel ich weiß,filler-108-filler-list0,36,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,6,1,0,6,108,Abitur,100,laerm,0,,18,Laute Musik in Kopfhörern schädigt,,6914d4778fed31da9478c2cd,random_filler,649463,true,69aca37e417992637b6ed8da,8717,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",die Lautstärke beim Musikhören reduzieren,8717,1772957391261
3631,false,7,,Deutsch,critical,high,91,56,true,das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,69ad2cb1f6d44a33f26e456d,Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.,1772958040724,56,ja,critical-7-c2-list0,36,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,7,1,0,7,7,Abitur,100,sport,0,low,91,Regelmäßige körperliche Bewegung senkt,2,6914d4778fed31da9478c2cd,comprehension_marker_assignment_balanced.csv,649463,false,69aca37e417992637b6ed8da,12450,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig Sport in deinen Alltag integrieren,12450,1772957391261
3631,false,5,,Deutsch,critical,low,89,63,true,entscheidend für die kognitive Leistungsfähigkeit.,69ad2cb1f6d44a33f26e456d,"Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772958040724,63,soviel ich weiß,critical-5-c0-list0,36,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,8,1,0,8,5,Abitur,100,schlaf,0,low,89,Ausreichend Schlaf ist,0,6914d4778fed31da9478c2cd,comprehension_marker_assignment_balanced.csv,649463,false,69aca37e417992637b6ed8da,10095,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf feste Schlafzeiten achten,10096,1772957391261
3631,false,2,,Deutsch,critical,low,90,68,true,die Gesundheit.,69ad2cb1f6d44a33f26e456d,"Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772958040724,68,bekanntlich,critical-2-c1-list0,36,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,9,1,0,9,2,Abitur,100,ernaehrung,0,high,90,Eine überwiegend pflanzliche Ernährung fördert,1,6914d4778fed31da9478c2cd,comprehension_marker_assignment_balanced.csv,649463,false,69aca37e417992637b6ed8da,6544,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",mehr pflanzliche Lebensmittel in deinen Alltag einbauen,6544,1772957391261
